坐 TAXI 时 问 司机 这家 酒店 老 酒店 人气 旺 服务 好 众口 碑 酒店 时 感觉 很 温馨 这家 酒店 服务员 热情 认识 出差 这么久 感觉 门童 大雨 去 找 车 回家 时 裤子 湿 感动 房间 看得出 新装修 家私 床上用品 新 出差 久 人 感觉 重要	p
去 酒店 感觉 不错 现在 洗衣 免费 赠送 中午 自助餐 活动 感觉 实惠 总台 MM 长 不错	p
酒店 周边环境 哈尔滨 酒店 问题 酒店 内部 环境 行 性价比 不错 商业中心 火车站 近 酒店 主动 携程 客人 免费 升级 入住 感觉 好 服务 人员 热情周到 下次 会 入住 酒店	p
档次 不用 怀疑 堂皇 字 房间 设施 略显 陈旧 服务 一流 提醒 机场 大巴 下车 小心 过于 热情 黑 出租 会 撞进 车里 可能 后果严重 补充 点评 自助 早餐 实在 丰盛	p
本人 入住 酒店 标准间 装修 很 别致 设施 不错 前台 服务 好 早餐 品种 味道 不错 香菇 包子 令人 回味无穷 价格 公道 酒店 房价 高	p
这次 入住 大 床房 房间 设施 算 没 想象 中 旧 浴室 好像 新 弄 干净 整洁 酒店 服务 行 前台 还算 有求 必答 补充 点评 早餐 楼 花色	p
这次 去 香港 挂 黑色 暴雨 警报 那天 想 取消 之前 携程 打电话 想 取消 携程 酒店 沟通 后 说 冒雨 前去 去 知道 活动 区域 没雨 去时 酒店 前台 说 层数 高 安排 楼 很 担心 民居 中间 很 满意 看到 很远 地方 行政 套房 卫生间 出乎意料 小 干净 整洁 交通 方便 地铁站 近 关键 摸清 小路 走法 酒店 整体 感觉 满意 下次 去 会 考虑 入住 后面 确认 阶段 携程 效率 低下 定单 状态 错误 投诉 确认 过去 星期	p
房价 干净 设施 齐全 价格 不算 便宜 不错	p
总体 感觉 不错 房间 小 够用 性价比 高 位置 附近 公园 超市 KFC	p
酒店 不错 房间 干净 服务 还好 希望 硬件 设施 上能 加强 那就好	p
房间 升级 行政 楼层 房间 很大 很 舒服 很大 落地 窗户 以为 会 坐 九铁 方便 到达 很 意外 香港 大 房间	p
酒店 地理位置 不错 无锡 市中心区 出行 方便	p
打车 宾馆 离开 送 上 登记 出租车 牌号 卡片 物品 遗漏 便于 查找 前台 服务 楼 中餐厅 吃 晚餐 口味 好 服务 一流 主动 引导 入座 便于 观看电视 座位 方便 收看 奥运 早餐 设有 厦门 小吃 区 特色 晚餐 早餐 用餐 后 服务员 送 电梯 飞机 抱 试试看 想法 反映 免费 延长 退房 小时 很 感动 花 长时间 做 问卷调查 送 礼品 惊喜 挂 请勿打扰 服务员 悄悄 递 卡片 提醒 清理 房间 进行 好 地理位置 方便 去 轮渡 南普陀 厦大 钱 空调 公交 搞定 的士 清凉 宽敞 说 厦门 年前 没住 厦门 宾馆 这次 住 以后 厦门 住	p
酒店 地理位置 好 对面 石家庄 最好 商店 天下 贵宾楼 客房 冰箱 里 软饮 免费 享受 酒店 欢乐 时光 免费 茶点 酒吧 优惠 物有所值 五星 酒店	p
总体 评价 还行 性价比 高 服务 行 大堂 大河 旅行社 早餐 丰富 豪华 间 不值 面积 大 个人 普通 间 好	p
基本 设施 服务 热情 早餐 江西 特色 感到 问题 墙壁 门 隔音 效果 不太好	p
中福 住 感差 Check in 后 下午 入住 屋 後 床 等待 修理 客人 登 入住 二小 後 有理 好 房 客服 品是 不是 中福 位置 方便 房服 人 品是 提升 否 店 同等 上 中福 客源 走	p
房间 干净 舒适 出差 旅游 度假 理想 选 服务业 很 不错	p
设备 老 空调 说好 下午 退房 回 房间 时门 打不开 前台 后 前台 直接 房卡 收 反而 跑 房间 服务员 帮忙 开门 行李 感觉 尊重 客人 唯一 可取 星海 广场 近 订 海景房 只能 看到 度角 海	p
早餐 好 条件 不错 隔音 效果 差 宾馆 反馈 尊敬 宾客 您好 感谢您 选择 入住 店 反映 房间 隔音 问题 店 计划 客房 区域 进行 改造 客房 隔音 问题 得到 较大 改善	p
金泉 订 豪华 商务 小 套房 房间 内部 环境 不错 酒店 位于 市中心 边缘 周边 交通 算 方便 打车 昆明 有名 金马 碧鸡 起步价 缺点 碰上 昆明 柴油 紧张 没有 空调 晚上 较冷 还好 酒店 空调 吹 热风 晚上 睡觉 会 感到 冷	p
每次 重庆 出差 基本上 住 雾都 宾馆 宾馆 很 温馨 服务周到 价格 合适 交通 方便 方面 不错 下次 去 会 住 雾都 宾馆	p
住 房间 床头 左边 睡眠 灯 开关 右边 只能 关 开灯 方便 街上 饭店 关门 早	p
酒店 大堂 环境 不错 房价 物有所值 办理 入住 很 顺利 心情 级差 前台 结帐 时 服务员 傲慢 冷漠 态度 人 不敢恭维 可能 这位 小姐 心情 不是 叹气 不耐烦 老外 交谈 时 态度 星 饭店 这位 小姐 形象 想进 星 有点	p
价钱 便宜 确实 很 值得 房间 香香的 对得起 星 价格 说	p
入住 酒店 服务 好 客人 感到 很 舒服 很 满意	p
地理位置 好 海港 城 走路 需 酒店 房间 灯光 明亮 液晶电视 够 大 感觉 很 舒服 酒店 大堂 小 下次 选择 酒店	p
服务生 很 周到 携程 酒店 合作 应该 好 水果 送 免费 洗烫 衣服 速度 酒店 网速 有待 提高 网络游戏 不能 玩 遗憾 前台 服务 很 周到 表扬 下	p
酒店 位置 很 方便 小 套房 房间 宽敞 舒适 住 酒店 停车 过夜 收费	p
好 房间 好 位置 很 不错 以后 会 入住	p
看 评论 后 携程 订 豪华 间 大家 评述 房间 装修 摆设 洋气 干净 舒服 酒店 服务 好 前台 MM 没有 传说 中 漂亮 去 时 没 上班 前台 男 服务生 帅 滴 美中不足 大床 房 临街 房间 窗户 不是 隔音 那种 晚上 窗外 车声 吵得 睡着 现在 楼 楼 装修 楼 还好 楼 油漆味 很 重 建议 订 房前 酒店 电话 确认 房间 位置 装修 进展 情况 入住	p
月初 回 黑龙江 住 一晚 所有 评价 齐齐哈尔 本地 情况 做 觉得 没 办法 北京 上海 大城市 级别 酒店 周边环境 不错 楼下 基本 出租车 附近 商场 超市 服务 好 主动 热情 雨伞 忘 服务台 很 主动 提醒 没有 骚扰电话 有点 噪音 走廊 服务台 电话声 听到 带 电脑 网络 情况 知道 火车 时间 问题 本来 打算 延迟 小时 退房 服务台 主动 延长 小时 中央空调 还好 知道 冬天 会 淋浴 热水 好	p
酒店 地理 条件 算 优越 出门 景点 弥漫着 消毒水 味道 心情 实在 好 不到 去 价格 太贵	p
香港 九龙 地区 星 以上 酒店 性价比 最高 交通不便 坐 酒店 免费 班车 到达 旺角 尖沙咀 住 酒店 携程 预定 香港 朋友 预定 还要 便宜 入住 提升 楼 行政 标准 房间 健身 室 游泳 免费 购物 大众化 东西 方便 下面 购物中心 酒店 对面 购物中心 百佳 超市 XX 海鲜酒楼 HKD 人 自助 火锅 好 步行 荃湾 城市 购物中心 广场 奇怪 网友 反映 购物 方便 晚上 以后 全世界 购物 方便 酒店 便利店 房间 以下 好象 大陆 旅行团 住 标准 房间 以上 携程 预定 豪华 房间 香港 购买 世界名牌 酒店 不是 方便 补充 点评 爱人 新婚旅行 香港 朋友 定房 住 标准 房间 HKD 带 孩子 携程 定房 住 HKD 豪华 房间 感觉 亲身 体会 交通 外 方面 理想	p
酒店 房间 算 不错 大床 舒适 晚上 睡 香 房间 提供 电脑 不能 大堂 环境 不到 四星 标准 三星 高 补充 点评 酒店 房间 算 不错 大床 舒适 晚上 睡 香 房间 提供 电脑 不能 酒店 环境 不到 四星 标准 三星 高	p
座落在 华侨城 环境优美 房间 大 服务 星级 标准 应 提高	p
房间 装修 好 床垫 住 起来 很 舒服 卫生 好 很 干净 服务 结帐 速度 挺快 酒店 位置 交通 方便 餐厅 海鲜 品种 有点 少 朋友 聚会 挺好 主要 价格 实惠 呵呵 总体 感觉 秦皇岛 三星级 酒店 性价比 很高 推荐	p
总体 不错 定 房间 凌晨 免费 升级 楼 豪华 房 看到 海景 没有 换房 周四 周日 值 房间 设施 达到 星 标准 洗脸盆 水龙头 漏水 餐厅 房间 正好 餐厅 下面 员工 聚会 嘈了 下午 楼上 餐厅 好象 对外 楼下 怡情 楼 据说 青岛 很 出名 餐厅 挺火 味道 行 价格 啤酒 街 差不多 步行 向下 大 商场 购物 吃饭 很 方便 住	p
房间 很大 很 干净 服务 好 五星 里面 算 便宜 下次 会	p
性价比 不错 位置 好 古镇 入口处 开车 去 不要 入 旅游 停车场 拦车 人 直接 说 去 周庄 宾馆 电吹风 打电话	p
环境 不错 早饭 种类 宣传 健身 还要 交钱 还好	p
房间 小 干 空调 噪声 较大 晚上 睡觉 有点 吵 早餐 自助餐 丰富 总体 感觉 不错	p
选择 珠江 花园 原因 方便 电动 扶梯 直接 到达 海边 周围 餐馆 食廊 商场 超市 摊位 一应俱全 酒店 装修 还算 整洁 泳池 大堂 屋顶 很小 女儿 倒 喜欢 包 早餐 西式 算 丰富 服务	p
扬子 岛 酒店 位置 好 逛街 购物 吃饭 娱乐 方便 酒店 对面 大都会 太平洋 商场 背后 美美 百货 酒店 装修 不错 干净 整洁 重要 价格 便宜 四星级 酒店 扬子 岛 服务 环境 到位 感觉 五星级 酒店 好 扬子 岛 本身 健身 中心 娱乐 设施 没有 尝试 做 评论	p
房间 设施 空间 小 客房 电梯 很 没 房卡 上 去 很 适合 人 使用 偷吃 前台 服务	p
停车 不是 很 方便 不错 服务质量 高 市中心 环境 吸引 人 不错	p
普通 标准间 房门 包括 卫生间 门 钥匙卡 很 住 经济 间 早餐 不错	p
相当于 五星 服务 好 四星 早餐 差不多 三星 房价 东西 补充 点评 有个 印度 派头 服务 热情	p
空调 声音 大 早餐 去 南翔 包子 吃 出门 左 走	p
房间 很 干净 住 朝南 房间 太阳 照进来 很 舒服 现在 上网 网速 不错 说 宾馆 交通 老 方便 闹中取静 地方 月坛 北 街上 护国寺 小吃 老 喜欢 宾馆 里 提供 午餐 晚餐 不错 缺点 隔音 不是 好 不错 生意 不错	p
这次 不错 房间 里面 花太 符合 格调	p
就算 上海 好 酒店 价格 高 个人感觉 对得起 价格 这次 遗憾 黄山 没有 看到 下次 肯定 会 下次 肯定 住 北海	p
性价比 高 临海 属于 好 酒店 老 酒店 翻新	p
房间 门 隔音 效果 密封性 强 之外 不错 卡片 插 取电槽 北京 记 起来 打电话 过去 告诉 服务员 收 起来 后 入住 时 找到 感谢	p
住 不下 虹桥 迎宾馆 老住户 每次 得到 服务 说实话 不错 有时 免费 升级 人 感到 亲切 舒心 这次 入住 原因 颇为 扫兴 希望 酒店 考虑 改进 可能 季节 价格 原因 这次 好像 房价 上升 比较显著 后面 公司 制定 规矩 预定 最低 普通 房 没想到 普通 房 设备 预想 差 书桌 电视 淋浴 浴缸 不是 淋浴房 窗外 景色 较差 价格 住 酒店 稍感 值得 最后 房间 空调 坏 房间 弄 桑拿房 夸张 最后 换 房间 差 双床 房 想起 以前 获得 免费 升级 这次 计较 失去 长期以来 酒店 好感 可惜 宾馆 反馈 感谢您 以来 宾馆 支持 中肯 意见 抱歉 入住 期间 空调 问题 带来 不 愉快 老 住客 宾馆 给予 关注 安排 下次 予以 更进一步 关注 上海 整体 客源 市场 情况 变化 全力 提升 宾馆 各项 细节 化 服务 前提 下 宾馆 价格体系 确有 调整 目前 每周五 周末 促销 价格 推出 行政 房 推出 优惠价格 情况 下 仍 予以 宾客 享受 诸如 免费 使用 下午茶 宾馆 入住率 可延长 退房 时间 下午 免费 使用 指定 会议室 小时 入住 首日 赠送 欢迎 鲜花 水果 优惠政策 建议您 关心 宾馆 推出 各类 优惠 促销 活动 要求 针对性 选择 性价比 最高 产品 希望 能够 一如既往 支持 宾馆 出色 服务 回报	p
交通 方便 机场 班车 门口 回程 对面 中山 酒店 去 西湖 黄龙 酒店 正对面 坐 K16 酒店 方面 中规中矩 性价比 服务 有待 加强 下次 去 会 选 宾馆 反馈 感谢您 选择 入住 酒店 今后 服务 中 会 加强 培训 宾客 提供 细致 周到 全面 快捷 服务 感谢您 宝贵意见 衷心 期待 光临	p
设施 不是 新 收拾 很 干净 人 放心 不慎 遗忘 价值 不菲 摄影包 服务员 及时发现 送回 手中 人 感动 早餐 免费 可口 粥 粉面 齐全	p
很 不错 司星 酒店 贵宾 客户 预订 预定 行政 豪华 房 不错 房间 略显 小 总体 好 服务业 好 值得 推荐	p
不错 住 最好 酒店 有家 感觉 抱怨 家里 舒服 睡 觉	p
酒店 方面 设施 完善 服务 方面 较好 位置 偏 市中心 远	p
入住 感觉 行 老外 反映 床 硬 外面 正在 施工 机器 声音 吵 要求 下 给换 房间 早餐 自助 晚餐 嫌 星 酒店 价格 太贵 考虑 中油	p
酒店 北京 天鸿 房地产 公司 投资 环境 好 老 市区 登山 远 房间 不是 很 干净 RM3017 商务 大 床间 补充 点评 洗澡 热水 很 调 建议 改进	p
环境 确实 不错 吃喝玩乐 一应俱全 足不出户 享受 周边环境 差 酒店 没什么 看头 可能 日本 人 日本 股份 房间 日文 一层楼 日式 做 房间 没有 房 TATAMI 式 吃 西餐 粤菜 好 价钱 便宜 服务 蛮好 性价比 高 值得 推荐	p
不错 变成 常驻 京 酒店 餐厅 餐 太贵	p
距 拱北 关口 步行 到达 很 方便 酒店 豪华 标准间 太小 卫生间 设施 有点 旧 热水 充足 改住 房间 很大 改观 当地 旅行社 了解 预定 价格 携程网 价格 差异 早餐 品种 够吃 服务 不错 早上 出发 没有 早餐 时间 酒店 安排 打包 送到 房间	p
单人间 价格 物超所值 早餐 不错 服务 很 人性化 呵呵 碰到 卫生间 马桶 里撒 花瓣 宾馆 酒店 洗浴 中心 美容美发 装修 中 不能 使用 预定 时 没有 提到	p
入住 礼宾 房间 里 花盆 象 年代 初期 田园 花盆 难看 可怕 入住 门口 客人 做 大 范围 清洁	p
距 拱北 关口 近 标准间 太小 豪华 大床 不错 服务 好 早餐 草率	p
服务 热情 环境 不错 喜欢 周围 商家 吃饭 地方 少 宾馆 反馈 感谢您 服务 肯定 期待 光临	p
入住 度假区 豪华 海景房 前台 楼 最高 楼 差不多 海景 挂牌 星 本人 觉得 星 标准 后来 入住 星 喜来登 差 整体 符合 他家 价钱	p
江门 出差 住 酒店 觉得 性价比	p
还行 不算 失望 地铁 线 走 M 中环 旁边 开车 去 方便	p
房间 很 干净 老公 总是 说 洁癖 金 版纳 房间 卫生 满意 服务态度 好 头 下午 洗澡 打开 淋浴 没有 热水 打电话 服务员 说 放 水 热水 后来 服务员 房间 问 热水 情况 水 放 进 房间 检查 淋浴 发现 热水 方向 搞反 服务 及时 态度 好 酒店 有个 大 露天 游泳池 感觉 很 不错 没有 下水 看到 客人 游 开心 游泳池 水 蓝 住 晚 遇到 游泳池 换水 应该 干净 酒点 提供 免费 接机 车 不错 接 西双版纳 少见 桑塔那 干净 司机 人 好 后来 包 车 玩 价格 很 公道 早餐 自助餐 觉得 不错 中式 炒菜 西式 蛋糕 面包 沙拉 培根 牛奶 果汁 米粉 印象 中 好象 没有 鸡蛋 爱 吃 鸡蛋 呵呵	p
沙田 地理位置 不算 坏 地铁站 远 环境 还好 服务 不错 前台 check in check out 房间 象 传说 中 香港 酒店 房间 小 感觉 足够 大 舒服	p
房间 好 位置 地铁站 近 服务 好 价钱 公道 大厅 经理 副 理 好	p
宾馆 内 环境 不错 早上 起来 逛 去 吃 早饭 入住 人 车场 停满 服务 不错 没有 携程 预订 酒店 入住 时 享受 酒店 提供 额外 优惠 问 总台 小姐 说 根本 没有 疑问请 去 找 携程 问 汗 携程 电话 总是 不通 算了	p
宁夏 人 酒店 应该 算 好 酒店	p
大年初一 入住 西楼 海景 标房 酒店 陈旧 房间 很小 奇怪的是 开 空调 热 不行 西楼 东楼 二期 西楼 靠海 海景 标房 楼 看 海景 需要 侧头 有点累 老 五星 服务 效率 高 送 酒店 柜台 服务生 殷勤 礼貌 携程 预订单 带 看 飞机 时刻 check in 时 忘 柜台 当晚 柜台 留 会 去 转身 忘 后 飞 那天 想起 柜台 后 小弟 送来 很 开心 酒店 咖啡厅 早餐 小姐 很 可爱 苦心 等待 等来 黑椒 牛肉 咸 涩 晓得 当地人 口味 运气	p
坦白说 酒店 想象 中 好 三星 酒店 中 属于 较好 员工 服务 意识 强 象是 内地 城市 携程 价钱 不够 竞争力 火车站 遇到 拉客 导游 提供 价格 路遇 旅伴 尝试	p
硬件 好 外国 朋友 很 满意 房价 分类 比较复杂	p
山庄 很 安静 空气 好 交通 方便 房间 空调 凉	p
酒店 地理	p
网络 速度 超慢 掉线 前台 服务 专业	p
贵宾楼 房间 档次 大 床间 里 机顶盒 信号 奇差 浴室 里 没有 浴缸 拖鞋 质量 床上用品 业 国际饭店 环境 不错 闹中取静	p
住 酒店 头 碰到 盖 黄色 被子 感觉 干净 地毯 黑花 感觉 很 脏乱 环境 还好 起码 有个 院子	p
房间 太旧 服务 倒 桑拿 超级 大 有如 对外 经营 地段 没有 感觉	p
天津 为数不多 酒店 喜来登 凯悦 酒吧 设施 差 健身房 差	p
服务 好 环境 舒适 酒店 餐饮 方面 一般般	p
位置 不错 火车 东站 美国 领事馆 签证处 走路 距离 很 方便	p
环境 不错 服务 速度 希望 服务 人员 脸上 带 笑容	p
前台 服务员 很 热情 工作 关系 本人 清晨 离开 酒店 时 酒店 客人 准备 心 客人 感到 温馨 体贴	p
网上 定 酒店 价格 感觉 房间 差 以前 乌市 每次 朋友 公司 名义 订房 价格 很 优惠 这次 定 现在 淡季 定 房间 朋友 定 需要 够	p
外观 特点 长城 外观 显然 白天 省 电 大堂 开灯 感觉 上 入住 人数 有点 少 入住 手续 有点 意思 开 入住 通知书	p
房间 中规中矩 看不出 去年 装修 包括 公共 区域 设备 设施 可能 保养 没有 做到 位 服务 人员 情况 良好 前台 服务生 热情 赠送 水果 梨 总体 感觉 没有 四星 水准	p
房间 很大 设施 很 豪华 服务 好 价格 放在 北京 房间 估计 翻 价格 建议 订 含 早 房间 早餐 感觉 不符 实 人 住 早 花 早餐 服务 好 退房 时 小姐 帮 箱子 实在 感动 小费	p
不愧 westin 房间 不用说 游泳池 room service 不错 卫生间 很大	p
服务 人员 态度 意识 好 早餐 品种 花样 口感 好 下次 太原 住 酒店	p
服务态度 好 人 觉得 舒服 退房 时 告知 有件 衣服 忘 房间 想 回去 坚持 服务员 去 帮 过来 进进出出 酒店 人 会 微笑 会 弯腰 点头 打招呼 周边 环境 本人 很 喜欢 小城镇 感觉 不足 楼层 低 好像 住 一楼 感觉 很 奇怪 房间 隔音 老 听到 窗户 外面 人 说话 酒店 的士 前面 走到 外面 去 打车	p
房间 不算 太小 床 不错 太软 挺舒服 干净 最大 问题 上网 太贵 HKD70 HOUR 抢钱 香港 酒店 没有 免费 上网	p
星级宾馆 看 房间 价格比 宾馆 价格 变得 要住 上网 看看 现在 价格 后面 人 携程 订房 人 注意 不要 住 一层楼 房间 宾馆 通风机 墙外 早上 晚上 噪音 很大 携程 订 房间 可能 会 安排 宾馆 住 近 佩服 早餐 不变 总是 人作 事 容易 容易 坚持 不变 宾馆 反馈 尊敬 宾客 您好 感谢您 五年 酒店 大力支持 百忙中 提出 宝贵意见 建议 酒店 不懈努力 宾客 提供 优质 完善 服务 回馈 广大 支持 客户 酒店 周日 周二 推出 客房 优惠价格 供 宾客 选择 会 满足 客人 需求 安排 宾客 入住 喜好 房型 酒店 每一 楼层 房间 大床 房 酒店 开业 初期 外立面 设计 要求 房间 窗户 封闭式 存在 缺憾 宾客 提供 舒适 住宿 环境 酒店 房间 窗户 进行 开窗 改造 室内空气 很大 改善 目前 房间 拥有 良好 通风 环境 酒店 自助 早餐 寻求 变化 会 不同 季节 客人 口味 进行 变换 现在 酒店 早餐 拥有 近 品种 近期 增加 精致 加工 粗粮 清凉 甜品 欢迎您 品尝 希望 能够 得到 指点 谢谢	p
酒店 去 溧阳 公务 旅游 人 适合 自助 早餐 很 丰富 酒店 内部 环境 服务 好 唯一 不足 酒店 大门口 晚上 时太 车辆 人 门口 挤成一团 补充 点评 房间 淋浴 水压 稳 热 冷 很 调整 宾馆 反馈 感谢您 选择 入住 金陵 溧阳 宾馆 给予 肯定 赞赏 倍受鼓舞 使 自信 去 做好 服务 工作 宾客 给予 鼓励 赞赏 酒店 服务 品质 才能 得以 提升 酒店 大门口 秩序 房间 淋浴 水 问题 做出 相应 措施 表示 衷心 感谢 期待 光临	p
这次 广州 很 庆幸 幸好 提前 携程 订好 房间 本来 携程 帮 新世界 酒店 订 标准 双人房 开 美博会 这家 酒店 生意 好 标准 房 商务 房 住满 酒店 前台 咨询 人 入住 免费 升级 豪华 大床 房 订 房间 高档 感觉 很 满意 前台 人员 服务周到 总体 这家 酒店 很 不错 规模 不算 大 酒店 地理位置 好 管理 到位 服务 素质 高 服务 很 细心 住 满意 认为 出门在外 住店 理想 选择	p
提醒 大家 每年 月份 最好 不要 去 香港 平时 贵太 多拉	p
房间内 设施 旧 洗浴 设备 不错 洗澡水 温度 好 水量 大 卫生 感觉 适合 工薪层 家庭 旅游 时 居住	p
地理位置 佳 所订 附楼 白鹭洲 大酒店 主楼 两码事 好像 矿业 大厦 现在 白鹭洲 酒店 合营 房间 大 装修 旧 开房间 门 霉味 好 睡 小时 唯一 优点 靠近 沅当湖 早晨 起来 空气清新	p
酒店 休息 小时 没有 来得及 吃 早餐 没有 看到 所谓 抵 餐券 房间内 设施 丰富 新 酒店 标间 床 太小 客人 有点 紧张 前台 服务 意识 不错 下次 享受 酒店 服务 宾馆 反馈 感谢您 点评 酒店 会 重视 建议 不断完善 产品 期待 光临 入住 体验 给予 建议 谢谢	p
酒店 人员 服务 好 有求必应 得知 飞机 晚点 后 派 专人 守 门口 房间 要求 出入 酒店 人员 想 办法 帮 解决 听说 财务经理 房间 让给 很 感动 房间 价钱 贵 物有所值 下次 去 九寨沟 住 喜来登 这次 汶川 地震 应该 没有 影响 祝 平安	p
近 火站 位置 方便 中 三星 酒店 尺度 及格 置 平心 委 中中 超值 程 好 推介 大堂 不豪 敞 舒 坐 久 服奉 茶 花 停 客房 外望 野空 促 恰化 提供 免上 故障 服 迅速 助 度 友善 文 殊堪 嘉 客房 足 生 踏 良好 服 大理 不持 住入 古城 考 补充 点评 先前 有友 推介 餐服 算 菜色 欠 吸引	p
B 标准间 房间 很好 设备 不错 淋浴房 缺少 放 东西 支架 不是 很 方便 服务 很好 出门 方便 停车 安全 液晶电视 装修 新 房间 小 据说 开业 时间 早 无法 改变 面临 很大 黄山 湖 公园 环境保护 很好	p
好 服务 不愧 四星 Marrito 连锁 酒店 服务 很 专业	p
酒店 棒 环境 一流 太美 空气 绿化 人流量 温泉 机会 去 携程 最大 努力 安排 事	p
不错 交通 方便	p
朝阳 房间 不算 大 朝南 房间 大 有大 沙发 昏暗 大堂 敞亮 位置 中心 门口 单行	p
服务 不错 服务员 态度 友善 赞 房间 够 大 写字台 布局 好 交通 方便 周围 热闹 步行 中 闽 百汇 顶楼 大排挡 吃饭 很 便宜 味道 不错 唯一 不足 早餐 收 有点 早	p
房间 每天 免费 水果 赠送 好 书籍 摄影 著作 摆在 房间 里 据说 合庆 董事长 编写 拍摄	p
本人 喜欢 这家 酒店 入住 洲际 位置 好 维多利亚 海 星光 大道 旁边 房间 酒店 大堂 面海 落地 大 玻璃窗 窗外 美景 尽收眼底 晚上 房价 不是 小数目 携程 这次 订 包 三晚 不含 早餐 包 三晚 晚上 住 如果说 不在乎 银子 应该 上 上 选	p
